ISIL;ILN;ELN;Bibliothek;Anschrift;PLZ;Ort;Bundesland;Land;Lat;Long;Website;OPAC
DE-1955;0693;4693;Europäisches Romanik Zentrum e.V., Bibliothek;Domplatz 7;06217;Merseburg;Sachsen-Anhalt;DE;51.35816;12.00100;http://erz.ikare.uni-halle.de/index.php?id=2;https://vzlbs3.gbv.de/DB=6/LNG=DU/
DE-Po82;0694;4694;Leibniz-Zentrum für Zeithistorische Forschung Potsdam, Bibliothek;Am Neuen Markt 9d;14467;Potsdam;Brandenburg;DE;52.39677;13.05589;https://zzf-potsdam.de/de/bibliothek;https://lbsvz3.gbv.de/LNG=DU/DB=10/
DE-1911;0695;1911;Hochschule für Künste im Sozialen, Ottersberg, Bibliothek;Große Straße 107;28870;Ottersberg;Niedersachsen;DE;53.10660;9.16234;http://www.hochschule-ottersberg.de/hochschule/bibliothek.php;https://lbsvz3.gbv.de/LNG=DU/DB=10/
DE-H5;0696;4696;Statistisches Amt für Hamburg und Schleswig-Holstein, Standort Hamburg, Informationszentrum;Steckelhörn 12;20457;Hamburg;Hamburg;DE;53.54562;9.99294;http://www.statistik-nord.de;https://lbsvz3.gbv.de/LNG=DU/DB=10/
DE-Y8;0697;4697;Deutsches Historisches Institut Washington, Bibliothek;1607 New Hampshire Ave NW;20009;Washington;DC, USA;US;38.91173;-77.04120;http://www.ghi-dc.org;https://lbsvz3.gbv.de/LNG=DU/DB=10/
;0698;4698;Kulturstiftung Sachsen-Anhalt;;;;;;;;;
DE-Ha117;0698;4698/0001;Kulturstiftung Sachsen-Anhalt, Zentralbibliothek Halle (Saale);Paracelsusstr. 23;06114;Halle/Saale;Sachsen-Anhalt;DE;51.49482;11.98312;https://www.kulturstiftung-st.de/forschung-sammlungen/bibliothek/;https://kxp.k10plus.de/DB=9.698/
;0698;4698/0002;Kulturstiftung Sachsen-Anhalt, Schloss Leitzkau;;;;;;;;;
;0698;4698/0003;Kulturstiftung Sachsen-Anhalt, Lionel-Feininger-Galerie, Quedlinburg;;;;;;;;;
DE-We14;0698;4698/0004;Kloster Michaelstein, Musikakademie und Museum, Musikbibliothek;Michaelstein 3;38889;Blankenburg/Harz;Sachsen-Anhalt;DE;51.80601;10.91424;http://www.kloster-michaelstein.de;https://kxp.k10plus.de/DB=9.698/
;0698;4698/0005;Kulturstiftung Sachsen-Anhalt, Museum Schloss Neuenburg;;;;;;;;;
DE-B226;0702;3714;Kloster Michaelstein, Musikakademie und Museum, Musikbibliothek;Michaelstein 3;38889;Blankenburg/Harz;Sachsen-Anhalt;DE;51.80601;10.91424;http://www.kloster-michaelstein.de;https://kxp.k10plus.de/DB=9.698/
;0703;2031;Springer;;;;;;;;;
;0703;2045;GBV Verlagsdaten;;;;;;;;;
DE-2173;0707;4707;Leibniz-Institut für Wirtschaftsforschung Halle, Bibliothek;Kleine Märkerstraße 8;06108;Halle/Saale;Sachsen-Anhalt;DE;51.48098;11.97145;http://www.iwh-halle.de/ueber-das-iwh/bibliothek/uebersicht-kontakt-und-oeffnungszeiten/;https://vzlbs3.gbv.de/DB=9/
DE-Hv129;0708;4708;ARL - Akademie für Raumentwicklung in der Leibniz-Gemeinschaft, Bibliothek;Vahrenwalder Str. 247;30179;Hannover;Niedersachsen;DE;52.41196;9.73361;https://www.arl-net.de/de/content/bibliothek;https://kxp.k10plus.de/DB=9.708/DB=9.708/
DE-MUS-027614;0709;4709;Kunsthalle Bremen;Am Wall 207;28195;Bremen;Bremen;DE;53.07300;8.81191;http://www.kunsthalle-bremen.de;https://kxp.k10plus.de/DB=9.708/DB=9.708/
;0710;3805;Justizbibliotheken Schleswig-Holstein;;;;;;;;;
;0710;3805/0001;Oberverwaltungsgericht Schleswig-Holstein;;;;;;;;;
DE-Bd7;0711;3806;Städtisches Klinikum Brandenburg GmbH, Wissenschaftliche Bibliothek;Hochstr. 29;14770;Brandenburg;Brandenburg;DE;52.41288;12.54777;http://www.klinikum-brandenburg.de;https://kxp.k10plus.de/DB=9.708/DB=9.708/
DE-Bo1;0721;4721;LVR-LandesMuseum Bonn, Bibliothek;Bachstr. 5-9;53115;Bonn;Nordrhein-Westfalen;DE;50.73236;7.09236;https://landesmuseum-bonn.lvr.de//de/forschung/bibliothek/bibliothek_1.html;https://vzlbs3.gbv.de/DB=15/
DE-2478;0722;4722;Landschaftsverband Rheinland, LVR-Bibliothek der Zentralverwaltung;Hermann-Pünder-Straße 1;50679;Köln;Nordrhein-Westfalen;DE;50.94031;6.97055;http://www.lvr.de/de/nav_main/metanavigation_5/nav_meta/service/bibliotheksportal_4/lvrbibliothekderzentralverwaltung_6.jsp;https://vzlbs3.gbv.de/DB=15/
DE-2484;0723;4723;LVR-Amt für Denkmalpflege im Rheinland, Bibliothek;Ehrenfriedstr. 19;50259;Pulheim;Nordrhein-Westfalen;DE;50.96114;6.78215;http://www.denkmalpflege.lvr.de/de/wissen/bibliothek/bibliothek_1.html;https://vzlbs3.gbv.de/DB=15/
DE-Bo56;0724;4724;LVR-Klinik, Bibliothek;Kaiser-Karl-Ring 20;53111;Bonn;Nordrhein-Westfalen;DE;50.74531;7.08872;http://www.klinik-bonn.lvr.de/;https://vzlbs3.gbv.de/DB=15/
DE-2488;0725;4725;Landschaftsverband Rheinland, Bibliothek der LVR-Klinik Köln;Wilhelm-Griesinger-Str. 23;51109;Köln;Nordrhein-Westfalen;DE;50.93506;7.05342;http://www.klinik-bonn.lvr.de/;https://vzlbs3.gbv.de/DB=15/
DE-2522;0726;4726;Wissenschaftliche Bibliothek des LVR-Klinikum Düsseldorf;Bergische Landstr. 2;40629;Düsseldorf;Nordrhein-Westfalen;DE;51.24193;6.84472;https://klinikum-duesseldorf.lvr.de/de/nav_main/forschung_und_lehre_1/lehrstuhl_psychiatrie/wissenschaftliche_bibliothek/wissenschaftliche_bibliothek_1.html;https://vzlbs3.gbv.de/DB=15/
;0727;4727;Landschaftsverband Rheinland - Klink Langenfeld;;;;;;;;;
;0728;4728;Landschaftsverband Rheinland - Klinik Viersen;;;;;;;;;
DE-MUS-272319;0729;4729;LVR-Industriemuseum;Hansastr. 18;46049;Oberhausen;Nordrhein-Westfalen;DE;51.47465;6.84788;https://industriemuseum.lvr.de/de/startseite.html;https://vzlbs3.gbv.de/DB=15/
--;0730;4730;LVR-Industriemuseum;Hansastr. 18;46049;Oberhausen;Nordrhein-Westfalen;DE;51.47465;6.84788;https://industriemuseum.lvr.de/de/startseite.html;https://vzlbs3.gbv.de/DB=15/
DE-2673;0731;4731;LVR-Amt für Denkmalpflege im Rheinland, Fotoarchiv;Ehrenfriedstr. 19;50259;Pulheim;Nordrhein-Westfalen;DE;50.96114;6.78215;http://denkmalpflege.lvr.de/de/wissen/fotoarchiv/fotoarchiv_1.html;https://vzlbs3.gbv.de/DB=15/
DE-MUS-150818;0732;4732;LVR-Archäologischer Park Xanten;Am Rheintor;46509;Xanten;Nordrhein-Westfalen;DE;51.66768;6.45354;http://www.apx.lvr.de/de/willkommen/willkommen_1.html;https://vzlbs3.gbv.de/DB=15/
DE-MUS-377513;0734;4734;LVR Freilichtmuseum Lindlar;Unterheiligenhoven 5;51789;Lindlar;Nordrhein-Westfalen;DE;51.01410;7.36197;http://www.freilichtmuseum-lindlar.lvr.de;https://vzlbs3.gbv.de/DB=15/
DE-2086;0735;4735;LVR-Institut für Landeskunde und Regionalgeschichte;Endenicher Str. 133;53115;Bonn;Nordrhein-Westfalen;DE;50.73141;7.08146;http://www.rheinische-landeskunde.lvr.de/;https://vzlbs3.gbv.de/DB=15/
--;0736;4736;LVR-Institut für Landeskunde und Regionalgeschichte;Endenicher Str. 133;53115;Bonn;Nordrhein-Westfalen;DE;50.73141;7.08146;http://www.rheinische-landeskunde.lvr.de/;https://vzlbs3.gbv.de/DB=15/
DE-Bn3;0736;4736/0001;Duale Hochschule Sachsen, Staatliche Studienakademie Bautzen, Bibliothek;Löbauer Str. 1;02625;Bautzen;Sachsen;DE;51.18190;14.43571;https://www.dhsn.de/bautzen/die-studienakademie-bautzen/campusbibliothek;https://katalog.dhsn.de/
DE-Brt1;0736;4736/0002;Duale Hochschule Sachsen, Staatliche Studienakademie Breitenbrunn, Bibliothek;Schachtstr. 128;08359;Breitenbrunn;Sachsen;DE;50.47751;12.76423;https://www.dhsn.de/breitenbrunn/die-studienakademie-breitenbrunn/campusbibliothek;https://katalog.dhsn.de/
DE-D161;0736;4736/0003;Duale Hochschule, Staatliche Studienakademie Dresden, Bibliothek;Hans-Grundig-Str. 25;01307;Dresden;Sachsen;DE;51.05276;13.76152;http://www.bibliothek-campusjohannstadt.de;http://webopac.ba-dresden.de/webopac/index.asp?DB=web_biblio
DE-Gla1;0736;4736/0004;Duale Hochschule Sachsen, Staatliche Studienakademie Glauchau, Bibliothek;Kopernikusstr. 51;08371;Glauchau;Sachsen;DE;50.82248;12.55705;https://www.dhsn.de/duale-hochschule/zentrale-einrichtungen/bibliothek;https://katalog.dhsn.de/
DE-L229;0736;4736/0005;Duale Hochschule Sachsen, Staatliche Studienakademie Leipzig, Bibliothek;Schönauer Str. 113 a;04207;Leipzig;Sachsen;DE;51.31420;12.30331;https://www.dhsn.de/leipzig/die-studienakademie-leipzig/campusbibliothek;https://katalog.dhsn.de/
DE-Rs1;0736;4736/0006;Duale Hochschule, Staatliche Studienakademie Riesa, Bibliothek;Rittergutsstr. 6;01591;Riesa;Sachsen;DE;51.31638;13.28914;https://www.dhsn.de/riesa/die-studienakademie-riesa/campusbibliothek;https://katalog.dhsn.de/
DE-Pl11;0736;4736/0007;Duale Hochschule, Staatliche Studienakademie Plauen, Wissenschaftliche Bibliothek;Schloßberg 1;08523;Plauen;Sachsen;DE;50.49545;12.14029;http://www.ba-plauen.de/de/studienakademie-plauen/bibliothek;https://www.ba-plauen.de/die-akademie/zentrale-einrichtungen/campusbibliothek
DE-D275;0736;4736/0008;Evangelische Hochschule Dresden, Bibliothek;Dürerstr. 25;01307;Dresden;Sachsen;DE;51.05238;13.76111;https://www.bibliothek-campusjohannstadt.de;https://katalog.dhsn.de/
Viele;0737;4737;Evangelische Hochschule Dresden, Bibliothek;Dürerstr. 25;01307;Dresden;Sachsen;DE;51.05238;13.76111;https://www.bibliothek-campusjohannstadt.de;https://katalog.dhsn.de/
DE-4028;0738;4738;Deutsches Institut für Urbanistik gGmbH, Bibliothek;Zimmerstr. 13-15;10969;Berlin;Berlin;DE;52.50744;13.38882;https://www.bibliothek-campusjohannstadt.de;https://katalog.dhsn.de/
DE-1899;0751;1899;SRH Hochschule für Gesundheit, Bibliothek;Neue Str. 28-30;07548;Gera;Thüringen;DE;50.88089;12.07207;https://www.srh-gesundheitshochschule.de/dein-studium/bibliothek/;http://webopac.srh-hochschulen.de/vopac/index.asp?DB=BIBGR
DE-Y4;0752;4752;Max-Planck-Institut für Psycholinguistik, Bibliothek;Wundtlaan 1;6525 XD;Nijmegen;Niederlande;NL;51.81789;5.85696;http://www.mpi.nl;http://webopac.srh-hochschulen.de/vopac/index.asp?DB=BIBGR
DE-B1532;0754;3754;Max-Planck-Institut für Bildungsforschung, Forschungsdaten & -information;Lentzeallee 94;14195;Berlin;Berlin;DE;52.46859;13.30382;https://www.mpib-berlin.mpg.de/bibliothek;https://lbsvz2.gbv.de/DB=64/LNG=DU/
--;0755;3206;Max-Planck-Institut für Bildungsforschung, Forschungsdaten & -information;Lentzeallee 94;14195;Berlin;Berlin;DE;52.46859;13.30382;https://www.mpib-berlin.mpg.de/bibliothek;https://lbsvz2.gbv.de/DB=64/LNG=DU/
DE-2783;0756;2783;Diözesanbibliothek Osnabrück;Große Domsfreiheit 5/6;49074;Osnabrück;Niedersachsen;DE;52.27886;8.04491;https://dioezesanbibliothek-osnabrueck.de/index.html;https://aspi05.exl.de/alipac/PTZVMGFFCYZKEULNUAVN-00001/form/find-simple
DE-18-174;0758;4758;Leibniz-Institut für Medienforschung| Hans-Bredow-Institut (HBI), Bibliothek;Warburgstraße 30b;20354;Hamburg;Hamburg;DE;53.56126;9.99554;https://leibniz-hbi.de/bibliothek/;https://lbsvz4.gbv.de/DB=2/LNG=DU/
DE-Hv122a;0788;4788;Niedersächsisches Landesmuseum Hannover, Bibliothek;Willy-Brandt-Allee 5;30169;Hannover;Niedersachsen;DE;52.36800;9.69990;http://www.landesmuseum-hannover.de;https://lbsvz4.gbv.de/DB=2/LNG=DU/
DE-Wim11;0789;3418;Zentralklinik Bad Berka GmbH, Medizinische Fachbibliothek;Robert-Koch-Allee 9;99437;Bad Berka;Thüringen;DE;50.88989;11.26768;http://zentralklinik.de/;https://lbsvz4.gbv.de/DB=2/LNG=DU/
DE-Hil6;0791;3791;Dombibliothek Hildesheim;Domhof 30;31134;Hildesheim;Niedersachsen;DE;52.14997;9.94745;https://www.dombibliothek-hildesheim.de/;http://vzlbs2.gbv.de/DB=53/SET=1/TTL=1/
;0803;4803;Schleswig-Holstein Bibliographie;;;;;;;;;
DE-2474;0804;2474;Hochschulbibliothek der Fachhochschule Clara Hoffbauer Potsdam;Hermannswerder 8a;14473;Potsdam;Brandenburg;DE;52.38386;13.03504;http://www.fhchp.de;http://vzlbs2.gbv.de/DB=53/SET=1/TTL=1/
DE-Wb1;0807;3807;Reformationsgeschichtliche Forschungsbibliothek Wittenberg;Schlossplatz 1;06886;Lutherstadt Wittenberg;Sachsen-Anhalt;DE;51.86609;12.63767;http://www.rfb-wittenberg.de;http://vzlbs2.gbv.de/DB=53/SET=1/TTL=1/
;0808;4808;University of Europe for Applied Sciences, Hamburg / Berlin / Iserlohn;;;;;;;;;
DE-2567;0808;4808/0001;University of Europe for Applied Sciences GmbH, Campus Hamburg, Bibliothek;Museumstr. 39;22765;Hamburg;Hamburg;DE;53.55124;9.93465;http://www.btk-fh.de/de/bibliothek/;https://vzlbs3.gbv.de/DB=25.1/
DE-1913;0808;4808/0002;University of Europe for Applied Sciences GmbH, Campus Berlin, Bibliothek;Dessauer Str. 3-5;10963;Berlin;Berlin;DE;52.50592;13.37894;https://www.ue-germany.com/de/studiere-mit-uns/wichtige-informationen/bibliothek;https://vzlbs3.gbv.de/LNG=DU/DB=25.2/
DE-1817;0808;4808/0003;University of Europe for Applied Sciences GmbH, Campus Iserlohn, Bibliothek;Reiterweg 26 b;58636;Iserlohn;Nordrhein-Westfalen;DE;51.38439;7.71856;https://www.ue-germany.com/de/studiere-mit-uns/wichtige-informationen/bibliothek/;https://vzlbs3.gbv.de/DB=25.3/LNG=DU/
;0809;4809;Bibliothek Homo Ludens Hamburg;;;;;;;;;
DE-B464;0810;4810;Hochschule für Musik 'Hanns Eisler', Bibliothek;Charlottenstr. 55;10117;Berlin;Berlin;DE;52.51350;13.39086;http://www.hfm-berlin.de/;https://vzlbs3.gbv.de/LNG=DU/DB=26/
;0811;4811;FH für Verwaltung und Dienstleistung, Altenholz / Reinfeld;;;;;;;;;
DE-Alz1;0811;4811/0001;Fachhochschule für Verwaltung und Dienstleistung, Bibliothek;Rehmkamp 10;24161;Altenholz;Schleswig-Holstein;DE;54.40218;10.13319;http://www.fhvd-sh.de;https://vzlbs3.gbv.de/LNG=DU/DB=26/
DE-Alz1-1;0811;4811/0002;Fachhochschule für Verwaltung und Dienstleistung, Fachbereich Rentenversicherung;Ahrensböker Str. 51;23858;Reinfeld;Schleswig-Holstein;DE;53.83459;10.48852;https://www.fhvd-sh.de;https://vzlbs3.gbv.de/LNG=DU/DB=26/
;0812;4812;Hildesheim, Stadtarchiv Hildesheim : Archiv- und Museumsbibliotheken;;;;;;;;;
DE-Hil1;0812;4812/0001;Roemer- und Pelizaeus-Museum, Bibliothek;Am Steine 1/2;31134;Hildesheim;Niedersachsen;DE;52.14901;9.94393;https://stadtarchiv.stadt-hildesheim.de/online-recherchen/;https://vzlbs3.gbv.de/DB=29.2/
DE-Hil7;0812;4812/0002;Stadtarchiv Hildesheim, Bibliothek;Am Steine 7;31134;Hildesheim;Niedersachsen;DE;52.14958;9.94307;http://www.stadtarchiv-hildesheim.de;https://vzlbs3.gbv.de/DB=29/
DE-Mue73;0813;4813;Diözesanbibliothek Münster;Überwasserkirchpl. 2;48143;Münster;Nordrhein-Westfalen;DE;51.96464;7.62216;http://www.dioezesanbibliothek-muenster.de;https://vzlbs3.gbv.de/DB=29/
--;0814;4814;Diözesanbibliothek Münster;Überwasserkirchpl. 2;48143;Münster;Nordrhein-Westfalen;DE;51.96464;7.62216;http://www.dioezesanbibliothek-muenster.de;https://vzlbs3.gbv.de/DB=29/
DE-4186;0815;3815;Schleswig-Holsteinischer Landtag - Bibliothek;Düsternbrooker Weg 70;24105;Kiel;Schleswig-Holsteinisch;DE;54.33530;10.15251;https://www.landtag.ltsh.de/service/landtagsbibliothek/;https://vzlbs3.gbv.de/DB=29/
;0885;3885;Historische Bibliotheken Mecklenburg-Vorpommern;;;;;;;;;
;0885;3885/0001;Sammlungen der Regionalbibliothek Neubrandenburg;;;;;;;;;
DE-2161;0885;3885/0002;Historische Bibliothek des Museums der Barlachstadt GuÌˆstrow;Am Wall 2;18273;GuÌˆstrow;Mecklenburg-Vorpommern;DE;53.79264;12.17166;http://www.uwe-johnson-bibliothek.de/angebote;https://vzlbs3.gbv.de/DB=29/
DE-2573;0885;3885/0003;Kirchenbibliothek Sankt Marien Barth;Papenstr.6;18356;Barth;Mecklenburg-Vorpommern;DE;54.36952;12.72462;http://www.uwe-johnson-bibliothek.de/angebote;https://vzlbs3.gbv.de/DB=29/
;0885;3885/0004;Bibliothek des Geistlichen Ministeriums, Greifswald;;;;;;;;;
DE-B177;902;4902;Kammergericht, Bibliothek;Elßholzstr. 30/33;10781;Berlin;Berlin;DE;52.49250;13.35689;https://www.berlin.de/gerichte/kammergericht/das-gericht/bibliothek/;https://lbsvz4.gbv.de/LNG=DU/DB=4/
;1003;5003;Landkreis Rotenburg Wümme;;;;;;;;;
DE-MUS-125322;1003;5003/0001;Kreisarchäologie Rotenburg (Wümme);Weicheler Damm 11;27356;Rotenburg/Wümme;Niedersachsen;DE;53.11530;9.39173;https://www.berlin.de/gerichte/kammergericht/das-gericht/bibliothek/;https://lbsvz4.gbv.de/LNG=DU/DB=4/
DE-Brv1;1003;5003/0002;Landkreis Rotenburg (Wümme), Kreisarchiv;Bremer Str. 38;27432;Bremervörde;Niedersachsen;DE;53.48270;9.14287;https://www.lk-row.de/portal/seiten/kreisarchiv-1032-23700.html;https://lbsvz4.gbv.de/LNG=DU/DB=4/
;1003;5003/0003;Kreisarchiv Nebenstelle Rotenburg;;;;;;;;;
DE-MUS-788012;1003;5003/0005;Gedenkstätte Lager Sandbostel;Greftstr. 3;27446;Sandbostel;Niedersachsen;DE;53.39914;9.11181;http://www.stiftung-lager-sandbostel.de;https://lbsvz4.gbv.de/LNG=DU/DB=4/
--;1005;5005;Gedenkstätte Lager Sandbostel;Greftstr. 3;27446;Sandbostel;Niedersachsen;DE;53.39914;9.11181;http://www.stiftung-lager-sandbostel.de;https://lbsvz4.gbv.de/LNG=DU/DB=4/
DE-MUS-304812;1008;4008;Weltkulturerbe Erzbergwerk Rammelsberg Goslar GmbH;Bergtal 19;38640;Goslar;Niedersachsen;DE;51.88998;10.41898;http://www.rammelsberg.de;https://lbsvz4.gbv.de/LNG=DU/DB=4/
DE-MUS-233512;1009;4009;KOLK 17 gGmbH;Kolk 14;23552;Lübeck;Schleswig-Holstein;DE;53.86576;10.68225;https://kolk17.de/;https://lbsvz4.gbv.de/LNG=DU/DB=4/
DE-2361;1011;4011;Yunus Emre Enstitüsü - Türkisches Kulturzentrum Berlin, Bibliothek;Kronenstr. 1;10117;Berlin;Berlin;DE;52.51093;13.38717;https://kolk17.de/;https://lbsvz4.gbv.de/LNG=DU/DB=4/
DE-Je1;1012;4012;Mariengymnasium, Bibliothek;Terrasse 3;26441;Jever;Niedersachsen;DE;53.57112;7.90539;http://www.mariengymnasium-jever.de/;https://lbsvz4.gbv.de/LNG=DU/DB=4/
DE-MUS-104721;1014;4014;Europäisches Hansemuseum Lübeck gGmbH;An der Untertrave 1;23552;Lübeck;Schleswig-Holstein;DE;53.87409;10.68960;http://www.hansemuseum.eu;https://lbsvz4.gbv.de/LNG=DU/DB=4/
DE-H30;1015;4015;Verein für Hamburgische Geschichte, Bibliothek;c/o Staatsarchiv, Kattunbleiche 19;22041;Hamburg;Hamburg;DE;53.57491;10.06889;http://www.vfhg.de;https://lbsvz4.gbv.de/LNG=DU/DB=4/
DE-198;1016;0198;Regionalbibliothek Neubrandenburg;Marktplatz 1;17033;Neubrandenburg;Mecklenburg-Vorpommern;DE;53.55796;13.26069;http://www.bibliothek-nb.de;https://lbsvz4.gbv.de/LNG=DU/DB=4/
DE-2410;1017;4017;Kreisarchiv Stormarn;Mommsenstraße 14;23843;Bad Oldesloe;Schleswig-Holstein;DE;53.80613;10.38093;http://www.kreisarchiv-stormarn.de;https://lbsvz4.gbv.de/LNG=DU/DB=4/
DE-Bv4;1018;4018;Stadtarchiv Bremerhaven;Hinrich-Schmalfeldt-Str. 30;27576;Bremerhaven;Bremen;DE;53.55857;8.59296;https://www.bremerhaven.de/de/freizeit-kultur/stadtarchiv/stadtarchiv.13012.html;https://lbsvz4.gbv.de/LNG=DU/DB=4/
--;1019;4019;Stadtarchiv Bremerhaven;Hinrich-Schmalfeldt-Str. 30;27576;Bremerhaven;Bremen;DE;53.55857;8.59296;https://www.bremerhaven.de/de/freizeit-kultur/stadtarchiv/stadtarchiv.13012.html;https://lbsvz4.gbv.de/LNG=DU/DB=4/
--;1020;5020;Stadtarchiv Bremerhaven;Hinrich-Schmalfeldt-Str. 30;27576;Bremerhaven;Bremen;DE;53.55857;8.59296;https://www.bremerhaven.de/de/freizeit-kultur/stadtarchiv/stadtarchiv.13012.html;https://lbsvz4.gbv.de/LNG=DU/DB=4/
DE-B2044;1021;4021;Institut für Hochschulforschung (HoF) Halle-Wittenberg an der Martin-Luther-Universität Halle-Wittenberg, Bibliothek;Collegienstr. 62;06886;Wittenberg Lutherstadt;Sachsen-Anhalt;DE;51.86481;12.65024;http://www.hof.uni-halle.de;http://www.hof.uni-halle.de/fis/opac-recherche/
DE-2925;1022;4022;Kreisarchiv Verden;Lindhooper Str. 67;27283;Verden (Aller);Niedersachsen;DE;52.92679;9.25212;https://www.landkreis-verden.de/kultur-tourismus/kreisarchiv/;http://www.hof.uni-halle.de/fis/opac-recherche/
DE-B1599;1023;4023;Rosa-Luxemburg-Stiftung, Bibliothek;Str. der Pariser Kommune 8a;10243;Berlin;Berlin;DE;52.50917;13.43621;https://www.rosalux.de/stiftung/historisches-zentrum/bibliothek/;https://library.rosalux.de/
De-Ze1;1025;4025;Francisceumsbibliothek;Weinberg 1;39261;Zerbst/Anhalt;Sachsen-Anhalt;DE;51.96898;12.09164;http://www.foerderverein-francisceum.de;https://library.rosalux.de/
DE-Mue78;1026;4126;Bibliothek der Kapuziner;Kapuzinerstr. 27/29;48149;Münster;Nordrhein-Westfalen;DE;51.97094;7.60846;http://www.kapuziner.org/;http://www.ibisweb.it/bcc/
--;1027;4027;Bibliothek der Kapuziner;Kapuzinerstr. 27/29;48149;Münster;Nordrhein-Westfalen;DE;51.97094;7.60846;http://www.kapuziner.org/;http://www.ibisweb.it/bcc/
DE-Ef27;1028;4028;Bibliothek des Evangelischen Ministeriums im Augustinerkloster Erfurt;Augustinerstr. 10;99084;Erfurt;Thüringen;DE;50.98100;11.02966;http://www.augustinerkloster.de/kirche-und-kloster/historische-bibliothek.html;http://www.ibisweb.it/bcc/
--;1030;4030;Bibliothek des Evangelischen Ministeriums im Augustinerkloster Erfurt;Augustinerstr. 10;99084;Erfurt;Thüringen;DE;50.98100;11.02966;http://www.augustinerkloster.de/kirche-und-kloster/historische-bibliothek.html;http://www.ibisweb.it/bcc/
DE-B1575;1031;4031;Bauhaus-Archiv / Museum für Gestaltung, Archiv und Bibliothek;Klingelhöferstr. 14;10785;Berlin;Berlin;DE;52.50634;13.35383;http://www.bauhaus.de;http://opac.bauhaus.de/index.htm
DE-3070;1032;4032;Martha Cooper Library at URBAN NATION Museum Berlin;Bülowstr. 7;10783;Berlin;Berlin;DE;52.49864;13.35667;https://urban-nation.com/de/ueber-uns/martha-cooper-library/;https://open.urban-nation.com/de-de/
DE-MUS-089518;1033;4033;Museum Lüneburg;Willy-Brandt-Str. 1;21335;Lüneburg;Niedersachsen;DE;53.24709;10.41578;https://www.museumlueneburg.de/;https://open.urban-nation.com/de-de/
DE-Kt5;1034;4034;Europäische Bibliothek für Homöopathie;Wallstr. 48;06366;Köthen/Anhalt;Sachsen-Anhalt;DE;51.75305;11.97093;https://www.homoeopathie-bibliothek.de/;https://open.urban-nation.com/de-de/
DE-4188;1035;4035;Stiftung Hamburg Maritim, Bibliothek;Australiastraße;20457;Hamburg;Hamburg;DE;53.53122;9.99497;https://stiftung-hamburg-maritim.de/ueber-uns.html;https://open.urban-nation.com/de-de/
;1037;4037;Emsland Moormuseum e. V., Geeste / Groß Hesepe;;;;;;;;;
IT-RM-1328;1115;5115;Stiftung Hamburg Maritim, Bibliothek;Australiastraße;20457;Hamburg;Hamburg;DE;53.53122;9.99497;https://stiftung-hamburg-maritim.de/ueber-uns.html;https://open.urban-nation.com/de-de/
--;1118;4118;Stiftung Hamburg Maritim, Bibliothek;Australiastraße;20457;Hamburg;Hamburg;DE;53.53122;9.99497;https://stiftung-hamburg-maritim.de/ueber-uns.html;https://open.urban-nation.com/de-de/
DE-4047;1119;4119;Hans Arnhold Center Library and Archive;Am Sandwerder 17-19;14109;Berlin;Berlin;DE;52.42469;13.17977;https://www.americanacademy.de/about/library/;http://catalog.americanacademy.de/
DE-H188;1120;4120;Gymnasium Christianeum, Bibliothek;Otto-Ernst-Str. 34;22605;Hamburg;Hamburg;DE;53.55802;9.87355;http://www.christianeum.de;http://catalog.americanacademy.de/
DE-De19;1121;4121;Landeshauptarchiv Sachsen-Anhalt, Abteilung Dessau;Heidestraße 21;06842;Dessau-Roßlau;Sachsen-Anhalt;DE;51.82284;12.24305;http://www.landesarchiv.sachsen-anhalt.de;http://recherche.landesarchiv.sachsen-anhalt.de
DE-Ma25;1121;4121;Landesarchiv Sachsen-Anhalt;Brückstraße 2;39114;Magdeburg;Sachsen-Anhalt;DE;52.12807;11.65958;http://www.landesarchiv.sachsen-anhalt.de;http://recherche.landesarchiv.sachsen-anhalt.de
